label,feature_space,model,evaluation_split,status,majority_baseline,balanced_accuracy,balanced_accuracy_ci_low,balanced_accuracy_ci_high,macro_f1,auroc,pr_auc,confusion_matrix,mae,rmse,r2
valid_attack_geometry,F4_handwritten,knn_k5,student_dev,diagnostic_only,0.5,0.8002418604651163,0.5907559109565641,0.8882939353233301,0.6286105106671109,0.8457090976744186,0.37696081415365545,"[[3950, 1425], [84, 541]]",,,
valid_attack_geometry,F5_cnn_embedding,fixed_logistic,bc_train,diagnostic_only,0.5,0.7554524796776536,0.6451179249500698,0.8583518864252185,0.612701835322435,0.8671778813742409,0.44442576673496553,"[[1081, 500], [42, 201]]",,,
valid_attack_geometry,F5_cnn_embedding,fixed_logistic,bc_validation,diagnostic_only,0.5,0.7605763716636842,0.6930810171496156,0.8432386112339673,0.46124457595232315,0.7991681233720023,0.20955463459526222,"[[761, 672], [1, 100]]",,,
valid_attack_geometry,F5_cnn_embedding,fixed_logistic,dagger1,diagnostic_only,0.5,0.5518441196938065,0.42649199417758366,0.5518441196938065,0.4787988836208346,0.7647877522616562,0.08269178402739347,"[[738, 220], [28, 14]]",,,
valid_attack_geometry,F5_cnn_embedding,fixed_logistic,student_dev,diagnostic_only,0.5,0.7459534883720931,0.6708023186171116,0.8015448328817747,0.4867126520256666,0.870704223255814,0.29209744971313656,"[[2644, 2731], [0, 625]]",,,
valid_attack_geometry,F5_cnn_embedding,knn_k5,bc_train,diagnostic_only,0.5,0.9272026612317568,0.902773485359775,0.9517313019640249,0.9235139705061716,0.9931230689541183,0.9580045555419407,"[[1546, 35], [30, 213]]",,,
valid_attack_geometry,F5_cnn_embedding,knn_k5,bc_validation,diagnostic_only,0.5,0.5410479987286935,0.29739507959479017,0.7311715481171548,0.49625649081430095,0.6247434931909102,0.08668481248469623,"[[1125, 308], [71, 30]]",,,
valid_attack_geometry,F5_cnn_embedding,knn_k5,dagger1,diagnostic_only,0.5,0.49947807933194155,0.49890829694323147,0.5,0.48901379662749106,0.15814196242171188,0.024489965158124533,"[[957, 1], [42, 0]]",,,
valid_attack_geometry,F5_cnn_embedding,knn_k5,student_dev,diagnostic_only,0.5,0.7360930232558139,0.41800843771746693,0.8541792809467745,0.6124542108758257,0.8655130790697674,0.5787552540466683,"[[4086, 1289], [180, 445]]",,,
valid_attack_geometry,F6_gru_hidden,fixed_logistic,bc_train,diagnostic_only,0.5,0.8566659638765901,0.7947967076434759,0.9098077161166572,0.7666174431784826,0.947269920845014,0.792691839600074,"[[1362, 219], [36, 207]]",,,
valid_attack_geometry,F6_gru_hidden,fixed_logistic,bc_validation,diagnostic_only,0.5,0.7460703502311152,0.6385409386592119,0.8626718469814704,0.5343888762419113,0.8872820987611671,0.638976682047241,"[[989, 444], [20, 81]]",,,
valid_attack_geometry,F6_gru_hidden,fixed_logistic,dagger1,diagnostic_only,0.5,0.6210855949895616,0.001,0.7521834061135371,0.24680983504512916,0.26642807436126853,0.029173085709106313,"[[232, 726], [0, 42]]",,,
valid_attack_geometry,F6_gru_hidden,fixed_logistic,student_dev,diagnostic_only,0.5,0.673953488372093,0.48149636949043767,0.9205981717083273,0.5690590554446158,0.756757134883721,0.1989950201370958,"[[3934, 1441], [240, 385]]",,,
valid_attack_geometry,F6_gru_hidden,knn_k5,bc_train,diagnostic_only,0.5,0.9026635743903295,0.8702076910706318,0.9315728515002568,0.924812030075188,0.9929226436359756,0.9582821337616255,"[[1566, 15], [45, 198]]",,,
valid_attack_geometry,F6_gru_hidden,knn_k5,bc_validation,diagnostic_only,0.5,0.8002148784313183,0.7817917393833624,0.8685699250098671,0.7519589205724899,0.8549812413202242,0.5111529051107002,"[[1357, 76], [35, 66]]",,,
valid_attack_geometry,F6_gru_hidden,knn_k5,dagger1,diagnostic_only,0.5,0.24008350730688935,0.002,0.5,0.3150684931506849,0.32095635749080426,0.029833585546346072,"[[460, 498], [42, 0]]",,,
valid_attack_geometry,F6_gru_hidden,knn_k5,student_dev,diagnostic_only,0.5,0.45287441860465116,0.3804202300806585,0.49708035135549183,0.4517408598348095,0.5562609116279069,0.1213243157868236,"[[4791, 584], [616, 9]]",,,
raycast_distance_regression,F1_legal_vector,fixed_ridge,bc_train,diagnostic_only,,,,,,,,,5.3897472742327155,8.579555400095737,0.724525762215211
raycast_distance_regression,F1_legal_vector,fixed_ridge,bc_validation,diagnostic_only,,,,,,,,,33.398360073906034,42.6103959577167,-9.862470197962294
raycast_distance_regression,F1_legal_vector,fixed_ridge,dagger1,unsupported_by_current_audit_data,,,,,,,,,,,
raycast_distance_regression,F1_legal_vector,fixed_ridge,student_dev,diagnostic_only,,,,,,,,,12.95218376847322,18.203429226581708,-4.322796871041561
raycast_distance_regression,F2_current_rgb,fixed_ridge,bc_train,diagnostic_only,,,,,,,,,4.298225371412863,7.561834849329681,0.7860039286134329
raycast_distance_regression,F2_current_rgb,fixed_ridge,bc_validation,diagnostic_only,,,,,,,,,7.91666308203514,13.564553290120093,-0.10080007451433826
raycast_distance_regression,F2_current_rgb,fixed_ridge,dagger1,unsupported_by_current_audit_data,,,,,,,,,,,
raycast_distance_regression,F2_current_rgb,fixed_ridge,student_dev,diagnostic_only,,,,,,,,,7.094220447962643,9.542849063319943,-0.46281560005095357
raycast_distance_regression,F3_four_frame_stack,fixed_ridge,bc_train,diagnostic_only,,,,,,,,,4.4069266553625575,7.653039136994652,0.7808107287175141
raycast_distance_regression,F3_four_frame_stack,fixed_ridge,bc_validation,diagnostic_only,,,,,,,,,7.871849860302513,11.882651182716055,0.15525786847425138
raycast_distance_regression,F3_four_frame_stack,fixed_ridge,dagger1,unsupported_by_current_audit_data,,,,,,,,,,,
raycast_distance_regression,F3_four_frame_stack,fixed_ridge,student_dev,diagnostic_only,,,,,,,,,7.597317890088668,9.676946375653971,-0.5042157875705306
raycast_distance_regression,F4_handwritten,fixed_ridge,bc_train,diagnostic_only,,,,,,,,,2.356652369864633,3.7787602549774872,0.9465620115409726
raycast_distance_regression,F4_handwritten,fixed_ridge,bc_validation,diagnostic_only,,,,,,,,,14.229910318157783,18.57009712019882,-1.0631262664656074
raycast_distance_regression,F4_handwritten,fixed_ridge,dagger1,unsupported_by_current_audit_data,,,,,,,,,,,
raycast_distance_regression,F4_handwritten,fixed_ridge,student_dev,diagnostic_only,,,,,,,,,12.594032128445528,16.247727901614734,-3.2405164124387564
raycast_distance_regression,F5_cnn_embedding,fixed_ridge,bc_train,diagnostic_only,,,,,,,,,4.099019453244443,6.8992796561809895,0.8218610359741552
raycast_distance_regression,F5_cnn_embedding,fixed_ridge,bc_validation,diagnostic_only,,,,,,,,,9.269750895691795,12.736425121447972,0.029506677635683265
raycast_distance_regression,F5_cnn_embedding,fixed_ridge,dagger1,unsupported_by_current_audit_data,,,,,,,,,,,
raycast_distance_regression,F5_cnn_embedding,fixed_ridge,student_dev,diagnostic_only,,,,,,,,,8.287900724625688,10.833984331386699,-0.8854276855918308
raycast_distance_regression,F6_gru_hidden,fixed_ridge,bc_train,diagnostic_only,,,,,,,,,3.773981785762651,6.50667046487639,0.8415584623566662
raycast_distance_regression,F6_gru_hidden,fixed_ridge,bc_validation,diagnostic_only,,,,,,,,,10.025823469814856,15.078360124165592,-0.3602091164832055
raycast_distance_regression,F6_gru_hidden,fixed_ridge,dagger1,unsupported_by_current_audit_data,,,,,,,,,,,
raycast_distance_regression,F6_gru_hidden,fixed_ridge,student_dev,diagnostic_only,,,,,,,,,7.255060194432498,10.233499660476252,-0.6822162838852359
